time_s,source_pressure_pa,water_reference_transmission_pa,skin_sample_transmission_pa,skin_sample_pulse_echo_pa
1.1059561128526646e-06,-8.22556243787227e-07,0.0006296063749774666,-0.0014386648123527444,0.0007659295256756807
1.1285266457680252e-06,-1.0728118921835064e-06,0.00011277669436048399,0.0011642856868512139,-0.0011737295720277696
1.1510971786833856e-06,-1.2867913185425875e-06,-0.0001286536671056777,-0.0005987682157156161,0.002075030207802578
1.1736677115987462e-06,-1.4057211747761804e-06,-0.0010082352472492214,-0.000509540156798311,-0.0024042903399551455
1.1962382445141065e-06,-1.3534829830870045e-06,0.0026653121860276056,-0.0007841210099481422,0.0005979239557702462
1.2188087774294671e-06,-1.0401035960853482e-06,-0.0007764457600483068,0.0005989511507943334,-0.0017554052780625494
1.2413793103448275e-06,-3.6958755646192396e-07,0.0006392866879406028,-0.0003344194495298703,0.00010691093458537538
1.2639498432601881e-06,7.46940432603873e-07,-0.0007213782298448471,0.001286062189208665,-0.0007189704961611104
1.2865203761755485e-06,2.3722379865488997e-06,0.0004167152750621961,-0.0005940254351183169,0.0027575291847384237
1.3090909090909091e-06,4.518285779611411e-06,0.0020051063488566315,-0.0012420606534199476,0.0008376288063422144
1.3316614420062695e-06,7.117241106357588e-06,0.001060951899053109,-0.00031502677024122956,0.0017719601025238281
1.3542319749216301e-06,9.990683488797258e-06,0.0006202566421428297,-0.0006514416276417955,-0.00032238481840698904
1.3768025078369905e-06,1.2821472813284418e-05,-0.0003457724680637352,-0.00021639915782129522,-0.0004304543553296335
1.3993730407523511e-06,1.5134247519655355e-05,3.8689108826346225e-05,-0.001799070316542854,-0.0005005035717007966
1.4219435736677115e-06,1.6292098918526432e-05,-0.0010042478659377072,0.0005352414270323258,-0.0005184249582641461
1.444514106583072e-06,1.5517913064747424e-05,-0.0007715276533568445,0.0013711526225517045,-0.0008086214720098256
1.4670846394984327e-06,1.194884918831997e-05,0.002372274067399193,0.0006736895662940001,0.0017508492274559727
1.489655172413793e-06,4.730971484212364e-06,0.00026570215951662483,-0.0008292929101670033,-1.957106656299911e-05
1.5122257053291537e-06,-6.842243884754142e-06,-0.000960065894441834,-5.537906687251112e-05,0.001151363203329367
1.534796238244514e-06,-2.314922721914007e-05,-0.001065594908770681,-0.0020887747823503007,-0.0005362694178195762
1.5573667711598747e-06,-4.4026760591920265e-05,-0.0016051952359318691,0.003177104081348667,-0.0001583647054748356
1.579937304075235e-06,-6.854233613663652e-05,-0.0005528868306623481,0.0014859263899519623,-0.0007601989426230761
1.6025078369905957e-06,-9.478184338344621e-05,-0.0006500439405165946,-0.00013780068606412027,7.666745736132237e-05
1.625078369905956e-06,-0.00011969253004059531,-0.0008907208143276291,0.00025543772424532605,0.0015855203915194043
1.6476489028213167e-06,-0.00013902984801031975,0.0020733379961700945,0.001080571082304531,-0.0021552893601524716
1.670219435736677e-06,-0.000147461413112454,-0.0010113408403529742,0.0014147786028136696,0.0005229318878285749
1.6927899686520376e-06,-0.0001388794411562088,0.002264699894726435,0.0010662264252511134,0.0011182891989808118
1.715360501567398e-06,-0.00010696230612435527,0.0010440549821438916,-0.0006144847121047998,-0.0019347381828204817
1.7379310344827586e-06,-4.600440934264335e-05,-0.00253770342681142,0.0007900584510836306,0.00034601139559031617
1.760501567398119e-06,4.799955809336223e-05,0.000444279102783686,0.00020212951756909772,-0.0005724644084776047
1.7830721003134796e-06,0.00017607403337083699,-0.00010531905396353396,0.0003706764916897049,0.0014844908971273368
1.80564263322884e-06,0.0003348963653140968,-0.0005234288668119393,-0.00036793400918639475,-0.0010765503040879477
1.8282131661442006e-06,0.0005155117870812559,0.0007793693487872372,5.727082721177422e-05,0.000404979954372876
1.8507836990595612e-06,0.0007023487274206057,0.0005653184681954793,0.00047582687996081656,-0.00026969959145585026
1.8733542319749216e-06,0.0008727926442303265,-0.0005722754201788726,0.001355898189653947,-0.0013512830658419493
1.8959247648902822e-06,0.000997591426014846,-0.0010362084584299516,0.001061893470269146,-0.0007808829554159595
1.918495297805643e-06,0.0010423450254956816,0.0003669481150707763,0.0002611546486685275,0.001092393765112391
1.941065830721003e-06,0.0009702667830237193,0.0001847528247454401,-0.0021865386491969857,-0.0005596664593454837
1.9636363636363636e-06,0.0007462877946392224,-0.0008768911263098461,0.0012870923993792908,-0.0008465447749537827
1.986206896551724e-06,0.00034240827927953146,-0.00012414887369380562,0.002192401495497388,0.0004938665574424694
2.0087774294670848e-06,-0.00025601153922884186,0.0006089758207466479,-0.0009600610344975676,-0.0012138482363766212
2.031347962382445e-06,-0.0010435676304802154,-0.0007126377847461997,0.001401451675661776,5.343681211967031e-05
2.0539184952978056e-06,-0.001988522845680524,-0.00031148329485766805,-0.0006162039819983562,-0.0014695378838333265
2.076489028213166e-06,-0.003027907300168876,-0.0010290093779898469,-0.0018399796920109087,0.00047731810032796275
2.0990595611285268e-06,-0.004065137429169824,0.001357820437540089,0.0004462463073547874,-0.002010871807908929
2.121630094043887e-06,-0.0049712994007261365,0.0003028751852781921,0.0006525579538753672,-0.0016820259039674946
2.1442006269592475e-06,-0.00559110296374817,-0.0007035762105536539,1.1123333601872479e-05,-0.0019702508885643044
2.1667711598746084e-06,-0.005754187516080373,0.00016861270374991623,-7.440227772058445e-05,0.00041449173285279983
2.1893416927899687e-06,-0.005291943207010811,0.0002673637072219042,0.0018367250514757232,0.0003224056244983678
2.211912225705329e-06,-0.0040593115843419545,3.90027386710419e-05,-0.001657223201769267,0.000922692917114166
2.2344827586206895e-06,-0.001960198471414738,0.0005654660130006829,0.001818993450151494,-0.00011759342788223658
2.2570532915360503e-06,0.001025755289025949,-0.00041137621247132474,-0.002052318489260386,-0.0019231974240895438
2.2796238244514107e-06,0.004818133375764779,-0.0005676187472916755,8.944053370303455e-05,0.0008202214466365484
2.302194357366771e-06,0.009216171271214336,-0.00023495592860504617,0.00041660468349311643,0.0008012434025526209
2.3247648902821315e-06,0.013888712464216352,0.0004769827255903703,0.0017334399361832605,-0.0007401487149793097
2.3473354231974923e-06,0.01837761970776816,-0.0011461282718731823,-0.002635556549600848,0.0018898640127335785
2.3699059561128527e-06,0.022117869687478777,-0.0010269624204765854,0.0018470629613032252,0.0014622168090882774
2.392476489028213e-06,0.02447624674700462,0.0008326933483476447,-3.4967652267537256e-05,-0.0010936477184089054
2.4150470219435735e-06,0.024808643955617896,-0.0020313540196195174,0.00024340072599888474,0.00034876704172227504
2.4376175548589343e-06,0.022533585874454403,0.0018843446922776265,0.0007294395896500667,0.0005462982205481904
2.4601880877742947e-06,0.017216909109687227,-0.0003892941758389276,-0.0007553934136020224,-0.000954952469425768
2.482758620689655e-06,0.008659864747770802,-0.000417248458222406,0.00018938453648801096,-0.00012623992672257308
2.5053291536050155e-06,-0.0030193998180615615,-0.0015072862837020309,-9.52596108827815e-05,0.0004232995938196857
2.5278996865203763e-06,-0.017322570035581818,-0.0020810393292984676,-0.0014939931477962749,-7.943832532415548e-05
2.5504702194357367e-06,-0.03333810346069081,0.001704707773899638,-0.0012110832499073324,-0.0005541994736444872
2.573040752351097e-06,-0.04974933632972795,-0.00033389021718292224,0.00021926738532644118,-0.00020585683962676317
2.595611285266458e-06,-0.06489203736648068,-0.002186121453623029,-0.0005859220957878398,0.001628857714441055
2.6181818181818183e-06,-0.07686537168111043,-0.0008843272307416508,-0.00021198499960400596,0.0008039892754933813
2.6407523510971786e-06,-0.08369449502333179,0.00046171693712643405,0.0014577681143239823,0.0005019367377243696
2.663322884012539e-06,-0.08353627971006772,-0.001131116203025053,-0.0010006317487000085,0.0005825085216029796
2.6858934169279e-06,-0.07491264876603881,-0.002058276546998296,0.0019064116555884325,0.0005455964975887284
2.7084639498432602e-06,-0.056949508910957264,-0.001161910685777279,0.00015163460779436564,-6.550994985576892e-05
2.7310344827586206e-06,-0.029594264404881585,-0.0018388073842984024,0.0021464779514603397,0.00013829747023951945
2.753605015673981e-06,0.006217714328515644,0.00046425685353031253,-0.0012787049517783136,-0.001578761456288497
2.776175548589342e-06,0.048476719902320727,-0.00045857657234393465,0.0014342434965486223,0.0012029297597353386
2.7987460815047022e-06,0.09411722435558888,-0.00017736903005597795,0.0035071051505469394,-0.0006348823567070223
2.8213166144200626e-06,0.13915800027796246,0.0006864543088757894,-0.0013126764085197534,0.00032228825420860366
2.843887147335423e-06,0.1789690379285931,0.00039076625827062816,-0.0017911575670266518,-0.0012004578877326747
2.866457680250784e-06,0.20865632925785005,-0.0010529334506250876,-0.0001968153604637264,0.001010488073570382
2.889028213166144e-06,0.22354021216526937,0.0013269195650965947,-0.0024121535687167393,-0.0014365751730437484
2.9115987460815046e-06,0.21968804761228217,-0.00011983065743925627,0.00020271730320412418,0.0006592420877881641
2.9341692789968654e-06,0.19444946393576498,-0.0014828823860563668,0.0010286346281874771,0.0008091608216121726
2.9567398119122258e-06,0.14693416425534242,-0.0005907884490385573,-0.0007151055260936523,0.001257304987967217
2.979310344827586e-06,0.07837001187038288,-0.0012093560244094846,0.00016468295640001401,-0.0006086817068120696
3.0018808777429466e-06,-0.007716070616300748,-0.0012052555946709155,0.001552932225365223,-0.0013126620107125307
3.0244514106583074e-06,-0.10553952000288408,-0.0004738428193692256,0.0018598005926137343,-0.0013053479482050844
3.0470219435736678e-06,-0.20734763435704814,-0.0005446400803672737,-0.000989110132724866,-0.0002909335919431111
3.069592476489028e-06,-0.3039579473861553,-0.0013208268852683335,-9.17709072675041e-05,-0.0007278263553374425
3.0921630094043885e-06,-0.38551798750207633,0.0009258969511405905,6.213441640461073e-05,-0.0009193081714407111
3.1147335423197494e-06,-0.4424303643574656,-0.001472266732700583,0.0016059784160050844,0.0022583614559980964
3.1373040752351097e-06,-0.46636167382936267,0.00011933351140890706,0.00121829102072694,0.0015531634702937753
3.15987460815047e-06,-0.4512348019306408,0.0007730070564334818,-0.0003371705207910961,0.000944162096654676
3.1824451410658305e-06,-0.39409484302276204,-0.0008778952640604645,0.002014904262852634,-0.00025318959524519907
3.2050156739811913e-06,-0.29574118566928664,0.0015737272389674103,-0.00309027153075173,0.00035465322190021285
3.2275862068965517e-06,-0.16103330927438883,1.9709461448996297e-05,-0.001231046221900205,-0.002670655710871118
3.250156739811912e-06,0.0011950271843243585,-0.0013456431127505805,-0.0005364918327893109,0.0006777502026665076
3.272727272727273e-06,0.17864127210314043,0.0016424533873472483,-0.0006986685322070486,0.0001823059726029041
3.2952978056426333e-06,0.35644340582025513,-0.0013887490045959652,-0.0004961892208153364,0.0014405772284892013
3.3178683385579937e-06,0.5184312812523475,-0.002254584125724063,-0.0003196781862345515,-0.0010577619611093691
3.340438871473354e-06,0.6486153215889122,-0.000564087412376129,0.00016513322899760382,0.00047609274442130824
3.363009404388715e-06,0.7327734991665473,-0.0002275931298747844,-0.00022677022346640955,0.0009960493623410208
3.3855799373040753e-06,0.7599761986931041,-0.0015443697088017214,-0.0004446552603347012,-0.0007717841935026519
3.4081504702194357e-06,0.7238837951682363,0.002249787739514444,0.001211840785195239,-0.0025384179680992516
3.430721003134796e-06,0.6236652669379912,0.0007025273992018999,-0.0004502546546621988,-0.00191748431370326
3.453291536050157e-06,0.4644175646069305,-0.0002532572294196565,0.000942732329329307,-0.0012062959389094617
3.4758620689655173e-06,0.25701225616827233,-0.0021335782873926814,0.0009953744663715942,-0.0028303680799441513
3.4984326018808777e-06,0.01735367451288359,-0.0007806225823078339,0.00052234613483012,-0.0023893680383100828
3.521003134796238e-06,-0.23490463468990083,0.0023892891530446557,5.722945970528277e-05,-0.0038503748818733106
3.543573667711599e-06,-0.478077862485242,-0.0008287416233789635,-0.001362836540137874,-0.0035805252687142242
3.5661442006269593e-06,-0.6904435726903756,0.0011430915391828942,-0.0011545417990431559,-0.0019409646459456113
3.5887147335423196e-06,-0.8523162745854863,0.0007307961595094885,0.00026736835832558934,-0.0022038321060968134
3.61128526645768e-06,-0.9479922394907873,0.00022134955697614383,0.00141305362990677,0.0031478607143966067
3.633855799373041e-06,-0.9673605697739345,0.0012367578274635523,0.0019730956773729505,0.0016833579440442355
3.6564263322884012e-06,-0.9070058578023624,-0.0024375477580108377,-0.00023012096791359793,0.004763660003972021
3.6789968652037616e-06,-0.7706770679646184,-0.00023777252118536033,4.140869463858468e-05,0.008463313864646565
3.7015673981191224e-06,-0.569061475670971,-0.0013466254448593264,-0.0013655627310889063,0.010626026847486437
3.724137931034483e-06,-0.3188746881986634,-0.0007261357918673279,0.0007801681534821521,0.013640293195838938
3.7467084639498432e-06,-0.041349972552598216,-0.001593821575749093,-0.0012156855711011499,0.013014378601258841
3.7692789968652036e-06,0.23972578734771707,-0.0015717592463224106,0.000426010721154115,0.015973702005351
3.7918495297805644e-06,0.5002334668479401,-0.00099538363313185,8.565092484227645e-05,0.013720830977649034
3.814420062695925e-06,0.7179766101169325,0.0018084962612008146,0.0006263329163177581,0.010173312534805462
3.836990595611286e-06,0.8747424497615944,0.0001256287234165728,0.0016476264063930016,0.004384503543394975
3.859561128526646e-06,0.9579625457576758,-0.0007845904182490107,0.0013262887500345973,-0.001985117164651112
3.882131661442006e-06,0.9618096368486865,-4.900921067926364e-05,-0.0001294546411442562,-0.010724273282869635
3.904702194357367e-06,0.8876275994319993,6.0844658704426916e-05,0.0001460916915872297,-0.019060810655825
3.927272727272727e-06,0.743662064795009,-0.0006808297646656957,-0.0008204349317971843,-0.0306584851589646
3.9498432601880876e-06,0.5441322880028722,0.0003505429634583203,-0.0033949129971950457,-0.03848130996340683
3.972413793103448e-06,0.30775217136372257,0.0004457641177453436,-0.0004020923942204594,-0.04587551498809838
3.994984326018809e-06,0.05586260642626306,-8.325323448084435e-06,0.0004007774447114076,-0.046614581306181097
4.0175548589341696e-06,-0.18962715988204412,-0.0004641274739645106,0.0012875270613482998,-0.048612672829744595
4.04012539184953e-06,-0.4082780077220761,-0.00032989399694646206,-0.0006953383333945438,-0.04631217477356422
4.06269592476489e-06,-0.5829376404086886,0.001777451868714121,-0.0002243815121024114,-0.03219895661926431
4.085266457680251e-06,-0.7011644382862982,0.00011437535727596912,-0.0005727278176609738,-0.015949563697905615
4.107836990595611e-06,-0.7561349337444433,-0.0015571101573327636,-0.0006043968586767398,0.004581850168019715
4.1304075235109715e-06,-0.7469699305535623,-0.0005097771898661838,-0.0002593963126729045,0.028932711694080463
4.152978056426332e-06,-0.6784769959457028,-0.0014301133618370879,-0.0004677801981951877,0.05607121268600189
4.175548589341693e-06,-0.5603668566148489,0.0015039977758426262,-0.0004722385681730406,0.08125495853263483
4.1981191222570535e-06,-0.40605175374926783,0.0010926245000801983,-0.000943935193594884,0.10717545164282438
4.220689655172414e-06,-0.23117005719544284,-0.0023398922414988314,0.0017909594037208763,0.1230094498171472
4.243260188087774e-06,-0.05200028572239354,0.000318931073509246,-0.001597434330862022,0.1328730006198204
4.265830721003135e-06,0.11607185532220578,0.0005619276944726174,0.0003489513932356208,0.13036538745753073
4.288401253918495e-06,0.2598865898543496,6.44882943402912e-05,-0.0009536726996350587,0.1133024437779893
4.3109717868338555e-06,0.36952754828355294,-0.001016897306881204,0.0008162090364992227,0.08543051393567144
4.333542319749217e-06,0.43894872612683383,0.0015195992918252332,-0.000625189804923991,0.04384407130973556
4.356112852664577e-06,0.4661816638514876,0.000977564129292657,0.0011792384925191966,-0.006240074109492846
4.3786833855799375e-06,0.453138611465987,0.0007834208930845699,-0.0004621277620261387,-0.06307648804650084
4.401253918495298e-06,0.4050670476596699,4.766069617067243e-05,-0.002165163646056924,-0.12057493391579435
4.423824451410658e-06,0.3297412883411989,0.0007360185107763178,0.0007152826439412157,-0.18271916519175957
4.446394984326019e-06,0.23649557272434427,-0.0012779859576251783,-0.0009603039225866765,-0.22792912744701865
4.468965517241379e-06,0.1352090064333309,-0.0012416324353001836,-0.0010050768618442517,-0.26544517680172497
4.4915360501567394e-06,0.035346614219878884,0.0005565942578173535,-0.0019298316719735106,-0.2759935533053411
4.514106583072101e-06,-0.05485565198873507,0.0028764035746809817,-0.0014973800713122053,-0.26906046428694663
4.536677115987461e-06,-0.1289979913088992,0.001697693839057225,0.0006174272325844105,-0.23578558253155082
4.5592476489028215e-06,-0.1828799808941247,0.0003178020005226918,0.000368199503820649,-0.1767145380226922
4.581818181818182e-06,-0.21461271183276284,0.00048100645479811114,0.0004746830887226976,-0.09500222223606554
4.604388714733542e-06,-0.2244988071098214,0.0006322149036321925,-0.0003912415734613559,0.0030994804105305934
4.626959247648903e-06,-0.21472048585548906,-0.0011806601536177561,0.0013510684042703112,0.1075957902726549
4.649529780564263e-06,-0.18889031359374653,0.0012583987745605487,-0.0029354310610790503,0.21331060441796723
4.672100313479623e-06,-0.15152628497780213,-0.0025645222566596797,0.0018164311264487487,0.311817664179933
4.694670846394985e-06,-0.10751258657168344,-0.00038741130066885884,0.0004689729781404083,0.3879657236520137
4.717241379310345e-06,-0.06160073329847026,-0.0006316327752129982,2.2260422068310315e-05,0.43922565713873835
4.739811912225705e-06,-0.01799429658281885,0.0017234979020172428,-0.0005425039079248399,0.4547085356123904
4.762382445141066e-06,0.01995398671914182,-0.0011639395844336708,-0.00079793910078416,0.42997845612139834
4.784952978056426e-06,0.0499193699888669,0.002357008546790058,-0.0006843907359078268,0.37083637908202977
4.807523510971787e-06,0.0706578069047172,-0.0003186973232236277,-0.000600905754645499,0.2761194723889672
4.830094043887147e-06,0.08194789980238953,0.00016547778559444876,0.0010845581140177434,0.15261698024126602
4.852664576802508e-06,0.08444490859297818,-0.0011523557756404122,0.001869158103093913,0.006759821009128893
4.875235109717869e-06,0.07947502411522848,0.002465931904980279,0.0001635180418854763,-0.14318638693762045
4.897805642633229e-06,0.06879972227894741,0.0010385552084911701,-0.00024562848673629056,-0.2883075461112335
4.920376175548589e-06,0.054378264245565994,-0.001114518941174428,0.00014266753578968993,-0.41427950321031437
4.94294670846395e-06,0.038152007869759974,0.0010088571962989655,0.0017750856350377247,-0.5118963304387387
4.96551724137931e-06,0.021868042058635243,-0.0002479116446722025,-0.00014165463922380923,-0.5706874411447996
4.9880877742946705e-06,0.006952694865227201,-0.0005905359633837514,0.0004854567235468326,-0.5817393781133514
5.010658307210031e-06,-0.005561420218011851,-0.0024479522276193264,0.0005474750773383644,-0.5440456469460155
5.033228840125392e-06,-0.015057239446882403,0.0010700444159420358,-0.0006988423392265203,-0.4620215376610894
5.0557993730407526e-06,-0.02131115053769272,0.0011031743771802197,-0.0003606160276170012,-0.3399713170420452
5.078369905956113e-06,-0.02443731017803209,-0.0018724354640310445,-0.0006268385380467634,-0.1891636086258215
5.100940438871473e-06,-0.0248102335561002,-0.00028743362121743483,0.002099957169372317,-0.018821530183223065
5.123510971786834e-06,-0.02297749884621548,-0.0006790748501919856,-0.0006204892392015388,0.14849420151480214
5.146081504702194e-06,-0.019573156603272145,0.00032204753386083835,-0.0009180881380242888,0.30511017270343277
5.1686520376175545e-06,-0.015240307680038702,0.0006861572842525251,-0.002333539080746775,0.4365461696547514
5.191222570532916e-06,-0.010568708473185771,-0.0010126382038450584,-7.972736768525383e-05,0.5290464397272647
5.213793103448276e-06,-0.006050552292844849,9.482436138393638e-05,0.0005646483281223345,0.5772026274537976
5.2363636363636365e-06,-0.0020550737416380046,0.0007065400734587343,0.0005576505855555158,0.5769987372307701
5.258934169278997e-06,0.001179441613721389,-0.0002602494968845566,0.00017668615628220968,0.5339901570484905
5.281504702194357e-06,0.003539151918142353,-0.0006362171785666957,-0.0010184892633689029,0.4447642277966441
5.304075235109718e-06,0.0050174422949080455,-0.0007884087070477539,-0.0010324303880383493,0.32358482331015853
5.326645768025078e-06,0.005691071260432959,-0.0007653354752049114,0.0011709464109036778,0.18073945513248907
5.3492163009404385e-06,0.005693552043801184,-0.002370650449528584,-0.0023308921996604234,0.027872600030807534
5.3717868338558e-06,0.005189071625353988,-0.0009845707616430112,-3.500989743152848e-05,-0.11850240140534246
5.39435736677116e-06,0.004349456042696242,-2.0142534748714366e-05,-0.0010173696424788502,-0.2518860786864771
5.4169278996865205e-06,0.0033358065916854395,-2.567480687703272e-05,-0.00092595097956374,-0.3549295681812866
5.439498432601881e-06,0.0022855741017554524,0.0008647360127917775,-0.00044004471643863493,-0.42534463618551926
5.462068965517241e-06,0.0013050950449360005,0.0012563489743775676,-2.8770805468238756e-05,-0.45854922846290125
5.484639498432602e-06,0.0004670390970822042,0.0007043611715329816,0.0014527157827144545,-0.4491305900276742
5.507210031347962e-06,-0.00018816327752856337,-0.0012066588117237247,-0.002603702158110485,-0.40666870688495
5.529780564263323e-06,-0.0006480358642493963,-0.001507796405311324,0.0004273744521163898,-0.3350995127351766
5.552351097178684e-06,-0.0009220621785233284,0.00010757413092192106,0.0001488881133156853,-0.24163377194310087
5.574921630094044e-06,-0.0010350251777851132,-0.002220079799820132,0.000359740436603086,-0.13574010204595297
5.5974921630094044e-06,-0.0010205343663382976,0.00011364183460509008,-0.0002999759889170964,-0.028120254210697988
5.620062695924765e-06,-0.000915358342661771,0.001954203394279736,0.0011217866431236286,0.0725578046340871
5.642633228840125e-06,-0.000754938129694347,-0.0003341586312425214,-0.0012838000590878963,0.15816622374117262
5.665203761755486e-06,-0.0005702350002629489,-0.000652901229703228,-0.0009322307855331334,0.22590838275551856
5.687774294670846e-06,-0.0003858851308026045,-0.0013825671428608125,-5.62555244377199e-05,0.2706773962989314
5.710344827586207e-06,-0.00021950208735407861,-0.0008287963862662376,0.0012920666792517737,0.2825104065679363
5.732915360501568e-06,-8.188851234122653e-05,0.00053845466345265,-0.00047400023788213064,0.27235802834810924
5.755485893416928e-06,2.2114200480046594e-05,0.00035403088247071236,0.00020574588566630442,0.24415458532560752
5.778056426332288e-06,9.240376006658113e-05,-0.0005134690033228883,-0.0005028260197219123,0.19524949320723986
5.800626959247649e-06,0.00013225473427318346,0.0002316117657777631,0.0011823814653740027,0.1399459290828954
5.823197492163009e-06,0.00014699907311398403,-0.0011402575965121474,0.0005716437917393446,0.0764866162156725
5.8457680250783696e-06,0.00014287637491331242,1.6001184173686232e-06,-0.001743808066310195,0.018063740795301472
5.868338557993731e-06,0.0001261266134737425,-0.00039566205614230144,0.0002613590300229631,-0.036833719060326314
5.890909090909091e-06,0.00010235105522669579,0.0019586260073313523,0.0014233368172002798,-0.08224509436700392
5.9134796238244516e-06,7.613062363785367e-05,-0.0009683599995055976,-0.0018846447792205286,-0.11348048883530165
